,Tracer,Incubation_time_hrs,Niskin #,Cruise,Station,Cast,Date,Time (local),Time (GMT),(N deg),(N minutes),Latitude (N),(W deg),(W minutes),Longitude (W),Sample Type,Target Depth (m),Feature,Cast #,DateCTD,Time,Latitude [N],Longitude [W],CTD_Pressure [db],CTD_Depth [m],Sigma_theta [kg/m3],Salinity [psu],Temperature [C],PAR [uE/m2/s],Oxygen [umol/L],run_date,Row,Identifier 1,44N2O,incubation time (days),45N2Oa,45N2Ob,46N2O,Flag,Notes,N2O_sat,N2O_supersat,d18O_NOx,d15N_NOx,area44_NOx,nmol_NOx,mL_added,uM_NOx,Flag_1,date,error_permil,error_%,sulfamic_treated
1056,NH4+,0.65,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,191213,13,Ward_1056,10.77325689,0.027083333,0.039509872,0.038758082,0.022349792,,,6.305562871,4.467694014,,,,,,,,,,,
1057,NH4+,0.65,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,191213,14,Ward_1057,10.77038789,0.027083333,0.039515422,0.038736444,0.022352317,,,6.305562871,4.464825021,-7.815199058,62.00656623,0.249,1.063905545,1.5,0.709270363,4,200707,115.2587157,185.8814682,
1058,NH4+,12.06666667,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,191213,15,Ward_1058,10.69016908,0.502777778,0.039498264,0.038769131,0.02234942,,,6.305562871,4.384606213,-2.273006707,75.06599742,0.301,1.286086622,1.25,1.028869298,4,200707,109.0490309,145.2708746,
1059,NH4+,12.06666667,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,191213,16,Ward_1059,10.77038789,0.502777778,0.039521509,0.038729066,0.022348558,,,6.305562871,4.464825021,,,,,,,,,,,
1060,NH4+,12.06666667,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,191213,17,Ward_1060,11.08047702,0.502777778,0.039529606,0.038739461,0.022353923,,,6.305562871,4.774914152,,,,,,,,,,,
1061,NH4+,24.75,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,191213,18,Ward_1061,9.728943402,1.03125,0.039524844,0.038696167,0.022354739,,,6.305562871,3.423380531,,,,,,,,,,,
1062,NH4+,24.75,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,191213,19,Ward_1062,10.08376827,1.03125,0.039660977,0.038807977,0.02235357,,,6.305562871,3.778205402,,,,,,,,,,,
1063,NH4+,24.75,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,191213,20,Ward_1063,10.32569396,1.03125,0.039530708,0.038729816,0.022362391,,,6.305562871,4.020131092,-9.108325119,17.30318791,0.235,1.004087562,1.75,0.573764321,4,200707,116.3642148,672.5015955,
1064,NO2-,0.366666667,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,191217,3,Ward_1064,9.344422841,0.015277778,0.036693901,0.035257582,0.020304132,,,6.305562871,3.038859969,183.5342771,2974.535835,0.467,0.5083296,2,0.2541648,2,200810,159.2614047,5.354159895,
1065,NO2-,0.366666667,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,191217,4,Ward_1065,9.424277202,0.015277778,0.036845649,0.035418199,0.020358467,,,6.305562871,3.11871433,,,,,,,,,,,
1066,NO2-,0.366666667,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,191217,5,Ward_1066,9.591231734,0.015277778,0.036922571,0.035446332,0.020320529,,,6.305562871,3.285668863,35.16762605,3664.576296,0.545,0.889576799,2,0.4447884,2,200810,161.3872669,4.403981629,
1067,NO2-,11.76666667,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,191217,6,Ward_1067,9.539861573,0.490277778,0.035543757,0.034925241,0.020155352,,,6.305562871,3.234298702,-3.934210319,11.13555558,1.198,4.081300151,1.75,2.332171515,4,200810,48.7223086,437.5381925,
1068,NO2-,11.76666667,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,191217,7,Ward_1068,9.350161547,0.490277778,0.036836797,0.035420338,0.020309638,,,6.305562871,3.044598676,438.2695822,5953.721642,0.438,0.366583846,1.5,0.244389231,2,200810,211.9893815,3.56061963,
1069,NO2-,11.76666667,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,191217,8,Ward_1069,9.729635415,0.490277778,0.036283896,0.0351829,0.020279824,,,6.305562871,3.424072544,165.3952003,3020.634518,0.385,0.107531261,2,0.053765631,2,200810,170.6500422,5.649476664,
1070,NO2-,24.45,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,191217,9,Ward_1070,9.188638343,1.01875,0.036901595,0.035400467,0.020333727,,,6.305562871,2.883075472,326.0628389,4107.752565,0.374,0.053765631,1.75,0.030723218,2,200810,190.0613485,4.626893794,
1071,NO2-,24.45,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,191217,10,Ward_1071,9.774954542,1.01875,0.036553245,0.035297381,0.020288297,,,6.305562871,3.46939167,100.3570037,3134.857575,0.496,0.650075353,1.75,0.37147163,2,200810,158.3716054,5.051955365,
1072,NO2-,24.45,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,191217,11,Ward_1072,9.749026354,1.01875,0.036796315,0.035351966,0.020319455,,,6.305562871,3.443463482,-14.25396939,962.9838267,6.896,31.93189687,1.75,18.24679821,2,200810,15.94556583,1.655849806,
1073,NO3-,0.25,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,191217,12,Ward_1073,8.971031467,0.010416667,0.035620673,0.034888393,0.020165271,,,6.305562871,2.665468596,14.72020499,131.3377164,1.533,3.232936434,1.75,1.847392248,2,200920,,,0
1074,NO3-,0.25,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,191217,13,Ward_1074,9.754947046,0.010416667,0.035654466,0.034904662,0.020242438,,,6.305562871,3.449384174,13.57975792,51.85478661,1.353,2.853225202,2,1.426612601,2,200920,,,0
1075,NO3-,0.25,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,191217,14,Ward_1075,9.627667381,0.010416667,0.035684864,0.034897105,0.020169359,,,6.305562871,3.322104509,13.28240156,41.5823191,1.204,2.538908682,1.75,1.450804961,2,200920,,,0
1076,NO3-,11.58333333,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,191217,15,Ward_1076,9.536720866,0.482638889,0.035658336,0.034848739,0.020154617,,,6.305562871,3.231157994,13.46872974,45.42060822,1.334,2.813144572,2,1.406572286,2,200920,,,0
1077,NO3-,11.58333333,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,191217,16,Ward_1077,9.644662053,0.482638889,0.035623074,0.034883279,0.020169753,,,6.305562871,3.339099182,13.43656613,53.29949338,1.348,2.842677667,2,1.421338834,2,200920,,,0
1078,NO3-,11.58333333,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,191217,17,Ward_1078,9.734992831,0.482638889,0.03565434,0.034911575,0.020160936,,,6.305562871,3.429429959,14.47871739,147.5475488,1.363,2.87432027,2,1.437160135,2,200920,,,0
1079,NO3-,24.26666667,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,,,,,,,,,4,Filament blew,6.305562871,,13.51747149,139.3214614,1.332,2.808925558,2,1.404462779,2,200920,,,0
1080,NO3-,24.26666667,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,200115,2,Ward_1080,9.572508511,1.011111111,0.0355631,0.034954497,0.020196039,4,Run ~1 month after prep date,6.305562871,3.26694564,14.0985248,121.7284146,1.144,2.412338271,1.75,1.378479012,2,200920,,,0
1081,NO3-,24.26666667,11,SR1805,PS1,4,3/19/18,600,1500,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,50,Top of oxycline,4,Mar 19 2018,633.792,10.00002,113,50.145,49.855,21.602,33.6788,27.3908,2.3128,197.857,200115,3,Ward_1081,9.378667568,1.011111111,0.035557168,0.034998528,0.020195446,4,Run ~1 month after prep date,6.305562871,3.073104697,13.01489387,32.80626501,1.304,2.749859366,2,1.374929683,2,200920,,,0
1082,NH4+,24.78333333,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,190222,3,Ward_1082,166.2959752,1.032638889,0.495447179,0.484382575,0.280635912,,,9.655231435,156.6407437,6.036709419,12.43000955,9.595,39.88637545,1.242429913,32.10352151,2,200630,0.225676405,1.815577081,
1083,NH4+,24.78333333,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,190222,4,Ward_1083,167.4066038,1.032638889,0.49510845,0.483871397,0.280670017,,,9.655231435,157.7513724,5.623005963,13.24738858,9.578,39.81570652,1.242429913,32.0466419,2,200630,0.240324025,1.814123769,
1084,NH4+,24.78333333,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,190222,5,Ward_1084,174.5663847,1.032638889,0.494319994,0.482872193,0.280617108,,,9.655231435,164.9111533,5.725609309,10.15328827,9.539,39.65358368,1.242429913,31.91615338,2,200630,0.185358401,1.825599705,
1085,NH4+,13.73333333,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,200122,2,Ward_1085,111.1963271,0.572222222,0.494259794,0.483587018,0.280480939,,,9.655231435,101.5410956,5.579269868,10.15171075,9.618,39.98198635,1.242429913,32.18047628,2,200630,0.184963318,1.821991613,
1086,NH4+,13.73333333,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,200122,3,Ward_1086,113.8959937,0.572222222,0.493533352,0.482949818,0.28048956,,,9.655231435,104.2407623,4.986425696,8.769202518,9.514,39.54965878,1.242429913,31.83250689,2,200630,0.160810737,1.833812563,
1087,NH4+,13.73333333,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,200122,4,Ward_1087,118.3340895,0.572222222,0.494311154,0.483799856,0.280436833,,,9.655231435,108.678858,5.711918307,11.2857759,9.495,39.47067586,1.242429913,31.76893556,2,200630,0.205763168,1.823207994,
1088,NH4+,0.6,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,200122,5,Ward_1088,110.7799576,0.025,0.493221241,0.483133502,0.280515104,,,9.655231435,101.1247261,5.363755341,8.106576416,9.758,40.56396577,1.242429913,32.6488966,2,200630,0.147933368,1.824856269,
1089,NH4+,0.6,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,200122,6,Ward_1089,115.8201501,0.025,0.493289369,0.482889754,0.280439625,,,9.655231435,106.1649187,6.013055104,8.162203214,9.485,39.4291059,1.242429913,31.73547697,2,200630,0.15013826,1.839433005,
1090,NH4+,0.6,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,200122,7,Ward_1090,110.8173434,0.025,0.493080226,0.483095034,0.280497051,,,9.655231435,101.162112,6.217228226,7.937848264,10.06,41.81937853,1.242429913,33.65934616,2,200630,0.14394875,1.813447998,
1091,NO2-,24.65,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,200130,2,Ward_1091,103.9679264,1.027083333,0.407420539,0.397300389,0.221015222,,,9.655231435,94.31269495,5.209219257,1176.755775,3.394,14.81487516,1.25,11.85190013,2,200810,23.51360249,1.998171837,
1092,NO2-,24.65,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,200130,3,Ward_1092,99.76740986,1.027083333,0.406805965,0.397491456,0.221556103,,,9.655231435,90.11217842,11.97311347,892.2469125,1.177,3.978656674,1.25,3.182925339,2,200810,64.39569369,7.217250381,
1093,NO2-,24.65,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,200130,4,Ward_1093,107.0411297,1.027083333,0.40998489,0.39937689,0.221767107,,,9.655231435,97.38589822,7.217868542,1195.841396,1.994,7.971976702,1.25,6.377581361,2,200810,39.56558972,3.308598436,
1094,NO2-,13.58333333,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,200130,5,Ward_1094,110.3239339,0.565972222,0.406206328,0.395229902,0.220685245,,,9.655231435,100.6687024,1.728547818,1612.431876,3.878,17.18056291,1.25,13.74445033,2,200810,28.96119983,1.796119281,
1095,NO2-,13.58333333,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,200130,6,Ward_1095,109.199453,0.565972222,0.40865818,0.398145827,0.221209693,,,9.655231435,99.54422161,2.605508406,1279.710224,2.334,9.63382347,1.25,7.707058776,2,200810,34.64539458,2.707284346,
1096,NO2-,13.58333333,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,200130,7,Ward_1096,93.37174814,0.565972222,0.405490117,0.395383312,0.22072105,,,9.655231435,83.7165167,7.676087075,1123.835146,2.333,9.628935685,1.25,7.703148548,2,200810,32.0926848,2.855639897,
1097,NO2-,0.45,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,200130,8,Ward_1097,98.36306283,0.01875,0.396219951,0.385689595,0.21961553,,,9.655231435,88.70783139,3.701618934,1237.785138,3.325,14.47761802,1.25,11.58209442,2,200810,24.85135988,2.007728088,
1098,NO2-,0.45,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,200130,9,Ward_1098,100.6577975,0.01875,0.397342662,0.386777121,0.219780716,,,9.655231435,91.00256609,5.750899689,1248.128787,2.085,8.416765101,1.25,6.733412081,2,200810,38.49824094,3.084476646,
1099,NO2-,0.45,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,200130,10,Ward_1099,105.7920212,0.01875,0.391883452,0.382380153,0.219382362,,,9.655231435,96.13678979,2.354845144,1252.238895,10.79,50.96493015,1.25,40.77194412,2,200810,20.63085055,1.647517151,
1100,NO3-,24.48333333,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,190222,6,Ward_1100,167.1514108,1.020138889,0.487279492,0.475743333,0.274428557,,,9.655231435,157.4961794,13.17940808,62.01745118,1.843,4.005946225,1.75,2.289112129,2,200923,,,0
1101,NO3-,24.48333333,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,190222,7,Ward_1101,159.1397885,1.020138889,0.483304438,0.472841225,0.274280595,3,Injected 450 uL tracer instead of 300,9.655231435,149.4845571,13.29740069,51.29762975,1.269,2.670372285,2,1.335186143,2,200923,,,0
1102,NO3-,24.48333333,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,190222,8,Ward_1102,163.7081025,1.020138889,0.483566596,0.472523078,0.274286557,,,9.655231435,154.0528711,14.95848962,58.85605883,1.324,2.798345398,2,1.399172699,2,200923,,,0
1103,NO3-,13.4,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,200130,11,Ward_1103,111.7388615,0.558333333,0.48266277,0.472904618,0.274090299,,,9.655231435,102.0836301,13.0595338,169.6436135,1.43,3.044984488,2,1.522492244,2,200923,,,0
1104,NO3-,13.4,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,200130,12,Ward_1104,110.1759579,0.558333333,0.487379421,0.477576963,0.274262014,,,9.655231435,100.5207265,13.00461349,115.5081615,1.355,2.870475698,2,1.435237849,2,200923,,,0
1105,NO3-,13.4,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,200130,13,Ward_1105,111.8902762,0.558333333,0.481647993,0.471811655,0.273981099,,,9.655231435,102.2350447,-35.56360741,12.47377029,0,-0.282316443,2,-0.141158221,4,200923,,,0
1106,NO3-,0.266666667,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,200130,14,Ward_1106,108.9388681,0.011111111,0.481802076,0.472368424,0.274172837,,,9.655231435,99.28363663,12.32665637,69.53518105,1.333,2.819286453,2,1.409643226,2,200923,,,0
1107,NO3-,0.266666667,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,200130,15,Ward_1107,109.5440601,0.011111111,0.481807882,0.471992401,0.27411126,,,9.655231435,99.88882865,13.21627221,63.96736385,1.391,2.954239917,2,1.477119959,2,200923,,,0
1108,NO3-,0.266666667,1,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,120,SCM,6,Mar 19 2018,626.333,10.00004,112.99998,121.547,120.824,26.2633,34.802,12.8977,0.48574,-0.074,200130,16,Ward_1108,119.5145304,0.011111111,0.481966831,0.471575457,0.274003023,,,9.655231435,109.859299,13.31092507,59.20349877,1.336,2.826266805,2,1.413133402,2,200923,,,0
1109,NH4+,24.83333333,12,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,30,Surface,6,Mar 19 2018,498.667,10.00004,112.99998,30.826,30.65,21.473,33.6804,27.7903,371.78,200.339,200131,3,Ward_1109,7.817734769,1.034722222,0.029377401,0.028699436,0.016607816,,,6.239030631,1.578704137,-1.942923981,39.51842245,0.503,2.090968926,1.5,1.393979284,4,200630,97.75366923,247.362276,
1110,NH4+,24.83333333,12,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,30,Surface,6,Mar 19 2018,498.667,10.00004,112.99998,30.826,30.65,21.473,33.6804,27.7903,371.78,200.339,200131,4,Ward_1110,8.514516338,1.034722222,0.029339613,0.02874313,0.016595058,,,6.239030631,2.275485706,-5.814065704,176.2361366,0.492,2.045241972,1.8,1.13624554,4,200630,101.3799254,57.52504982,
1111,NH4+,24.83333333,12,SR1805,PS1,6,3/19/18,1200,1900,9,59.99,9.999833333,112,59.99,112.9998333,Hybrid_Incubation,30,Surface,6,Mar 19 2018,498.667,10.00004,112.99998,30.826,30.65,21.473,33.6804,27.7903,371.78,200.339,200206,3,Ward_1111,5.013575123,1.034722222,0.029291937,0.02885423,0.016574591,,"Bulkhead clog, re-run later - rerun is included in dataset",6.239030631,-1.225455508,2.851523729,9.466033547,0.686,2.851699172,2,1.425849586,4,200630,79.41660667,838.9639259,
